f1,f2,f3,f4,f5,label
0.4247270279245037,0.6390155637358529,0.5309032852295473,0.2074660314426694,0.6689392063818975,0
0.4374284649395548,0.08325576847277771,0.3913850950350608,0.3516188925445183,0.03317404676345426,0
0.5455932238161652,0.292690408341568,0.38340311582239806,0.025205829218097442,0.6534640759366623,0
0.6197861603502466,0.38536443155394784,0.20892346541883344,0.025633743862338187,0.9114682267847994,0
0.034325281017791975,0.6490621096196332,0.21227304553818227,0.5985213378132065,0.9315939043057737,0
0.8968251950224602,0.7250946297153127,0.6969125747822801,0.6129101854644323,0.6249209082739627,1
0.46364890204653997,0.36043855713653505,0.5465660053497602,0.6410125687932263,0.9846582923391243,1
0.6594272297647933,0.19435828024750212,0.36908323365490736,0.9495606225355953,0.6142147880175498,1
0.6313713400563483,0.5735907706983598,0.41487933061573545,0.4567161498354242,0.28203149451355625,1
0.8965716324177069,0.11885020991038564,0.16254171488064428,0.8574587295346743,0.7494326880723845,0
0.5903289543659699,0.561790244043613,0.7774343120169135,0.47230042637030356,0.09436799017507747,1
0.4330615082900706,0.2707497096672199,0.8587228819026719,0.481309618067595,0.943837964859999,1
0.6144371877091469,0.62434922275825,0.1706674974926381,0.7489017074758414,0.35813368299213777,0
0.8593245074729196,0.15555926794244102,0.4135509925945947,0.06291025792413796,0.12256528842023329,0
0.07836823801605164,0.7952098785250553,0.7177982835971168,0.2502479238948535,0.9817063983553544,0
0.49993668749787035,0.7803313999655138,0.2641159967523521,0.4924426020062054,0.3007386798140457,0
0.6032103318037876,0.723963125563874,0.9019151025804657,0.1405334650757687,0.21739548734765213,1
0.23835768615288433,0.1395293782527225,0.7970114497903796,0.794269394359532,0.5124061871208426,0
0.1327649181338998,0.7082997818894856,0.16880184683499067,0.6620397356076849,0.08554325284167652,0
0.8444563527207182,0.19069857007183455,0.3899619040724106,0.74358881946471,0.7361948419769565,1
0.6518077885525454,0.12344362276889731,0.5451003133407547,0.7828627883957228,0.7674989045811301,1
0.01952876620719113,0.19366653895988217,0.08582024542589006,0.09634982476137854,0.2902852582297667,0
0.3808754940173209,0.4529225536522621,0.35876307437516597,0.9817923895437317,0.9462687474637946,0
0.9125129018826416,0.052761751042816996,0.1679117787196397,0.9300840618115538,0.9454700833910441,0
0.09299738332680874,0.6861131799866099,0.01945702727636267,0.37145344097480615,0.14273849616164092,0
0.8699209276523053,0.9836318180090864,0.36471718591635616,0.5269465297720113,0.206105479129857,1
0.3042659433354794,0.01993098984729169,0.2289245785474947,0.8291731591204388,0.14371212967491587,0
0.3991710355773268,0.43257385057192665,0.09352716164055641,0.2868395657546221,0.8968886548454965,0
0.38468321421190366,0.3096852026965907,0.01734673124200692,0.18252929133364537,0.6054750831293967,0
0.21543022420576097,0.3645705601837368,0.15286425545742477,0.2633729611263066,0.24609824082671394,0
0.5536191152392944,0.8721861104750741,0.8088156608962959,0.7103929956479033,0.4392477925515835,1
0.10382484717277973,0.45480478585217443,0.037127274242504726,0.5885435193970012,0.4478296410675905,0
0.4680558887024904,0.9719355994620377,0.4034401382315431,0.5347936883440261,0.0714020746680083,1
0.09421849895459211,0.8928536027399965,0.12486131640768205,0.577606305400382,0.5159472072686374,0
0.5819042629293806,0.33993234104994274,0.4892113040227758,0.21126352375579438,0.7998611390552982,1
0.6004414809306443,0.7716306643253835,0.5394895167849986,0.530763899316426,0.2529736948730117,1
0.342124400678944,0.5521444032407489,0.022407502819746683,0.5862871952499356,0.15093900397757887,0
0.5815090464970786,0.41659236992209303,0.07115552100147138,0.049652184958579926,0.798482585107761,0
0.35718650755121206,0.701871891277584,0.8167918720717781,0.11130557543834407,0.365931158210558,1
0.37588128825791634,0.28103570735834105,0.9584180171153662,0.6972486218677323,0.5293571970668312,1
0.5101065766688495,0.24268817436834134,0.6873352308539473,0.3158117318343503,0.45252998310150283,0
0.4252974262221788,0.9808682452642928,0.34492523731471936,0.3717117267891218,0.7581525406915779,0
0.31215364712508376,0.8941360838357126,0.6854442611959282,0.13488109658381597,0.671495781866051,1
0.31024876283596037,0.06302037934074245,0.8586692925880185,0.457028779649404,0.012635209327057528,0
0.1907689702626958,0.3661626561468987,0.8036644939506379,0.79307004380665,0.2697257279422145,1
0.26104316104819636,0.032380657382808486,0.013118738430604848,0.6605126306538474,0.7241574858160781,0
0.7334596329764408,0.18876725473252365,0.15859895328488371,0.49865325998223664,0.9202660660270935,0
0.09889630319648324,0.9970950642447122,0.25506809635686256,0.414231667341586,0.8134307842507691,0
0.13594054880130857,0.7153116989265668,0.247083386118233,0.18653025752779062,0.9320126237789833,0
0.3885968042019664,0.5850702545888862,0.93885905154977,0.26596820879353467,0.28492337550590574,1
0.5006986272425294,0.3220663419163533,0.38821582786329445,0.428947490810342,0.07105684845894433,0
0.6944116972562527,0.2390598636656346,0.2962478665097946,0.03943525928811353,0.6545642796835284,0
0.066906415688478,0.3641923129316137,0.4104222958241507,0.42115098567703524,0.502092608572175,0
0.03505135788116831,0.8024751548744636,0.6790196961949618,0.8938022748481603,0.5793088000104154,1
0.021950715241241592,0.7848354748859447,0.39464119517266105,0.71525969058256,0.7913279560056682,0
0.3284769790399368,0.97525205342571,0.568374341909546,0.224497641330473,0.2587114797424268,1
0.35733178354509687,0.5830991558335799,0.9763790133124614,0.06301363938306248,0.27644433979941385,1
0.21775881053355473,0.7324985765545984,0.324799323520931,0.16363990459829514,0.31831892966338116,0
0.5759912868345657,0.3586360961016375,0.30923448585697344,0.40817858477513125,0.8750621253720156,1
0.595996073846534,0.13511475272559548,0.9381928261283707,0.12370740051939355,0.6241686523380193,1
0.47347653445789195,0.9042744928005368,0.2272265606287308,0.7613654071141739,0.6750326279624637,0
0.656173039053848,0.0059588549085128895,0.7930030593869543,0.7701613151976554,0.7536589907017065,1
0.027611102905930496,0.5535658912810267,0.6223468875287888,0.012027697735065068,0.3901319003088083,0
0.4552914001250452,0.9842983253945711,0.8225126459902322,0.5322844670030368,0.3163726017922778,1
0.5616074479913661,0.2588142596079973,0.12477529965064527,0.28856735283289003,0.9306977274829396,0
0.19992063337092913,0.8965361600644454,0.176280736220627,0.4629178657598182,0.9046158298497685,0
0.19756471541598863,0.7394586552977276,0.2502655748026148,0.228070123756551,0.505290087049381,0
0.11463331976280378,0.7317032063466793,0.9251513259763975,0.13839008335775982,0.1353940171220247,1
0.7963208102928715,0.7388135750901623,0.5241498908042973,0.853092626411469,0.45379792402273533,1
0.6348697975668982,0.7310994521771517,0.7243916637363774,0.8163434165809225,0.9230349852582915,1
0.36601637978102186,0.07943177802761126,0.18084963844593926,0.240841315499153,0.1517098093424175,0
0.9615230547060248,0.5060139275351553,0.6385216483128304,0.27721276165576914,0.11622598637581882,1
0.9874787599725978,0.4546597506089891,0.547057530143615,0.1923404895025992,0.2201330238400364,1
0.44946935651461295,0.6294663036387653,0.4079856082429292,0.5831065319043565,0.10045827441915456,0
0.5242952449454796,0.9756110956597323,0.8237658052422157,0.0017994129339931053,0.6910589883008572,1
0.9266993628780249,0.07151672838263734,0.8350838057702688,0.20236113295643232,0.42792292294568834,1
0.6650322623665567,0.749142303510891,0.9192030556859687,0.3612807583510109,0.1490367998669686,1
0.28116580767727106,0.3217698155229308,0.40287278195869536,0.8978607240539905,0.30958782052029665,0
0.9854999517981694,0.3918758161992504,0.6721433833928857,0.4703365870187173,0.5202695495371402,1
0.4630447096967346,0.24728028140093472,0.4310604083140934,0.3167999173152518,0.922721681495093,0
0.31999024571760437,0.18441029741137382,0.6446032628141052,0.8415474729702497,0.9712972145277238,1
0.9636341974670298,0.03255492980172958,0.1962681028832295,0.019391623089184185,0.41272652677560473,0
0.9226537010731182,0.18104529642077938,0.7897980407657716,0.895208628148005,0.5517763594814321,1
0.6007046339652965,0.11973424362470819,0.12134135796741552,0.7331520044798367,0.8706915418872169,0
0.15731249256648117,0.35231149192289624,0.2564336868452528,0.572690954138657,0.10873208147558866,0
0.08580111291518588,0.3140128325756729,0.5264984910518863,0.9304255107492578,0.2989849444620505,0
0.5053396415290049,0.39759400574894066,0.19985226258953104,0.10973846206886684,0.8442834164310317,0
0.7892353014323692,0.7109816357704659,0.5017159279017728,0.024629951833802344,0.07028871157630912,1
0.768877883981632,0.41649071043377117,0.3016564093229053,0.42400076852092683,0.23033039697902002,0
0.391530014053301,0.0782579760543054,0.6855547348401664,0.6239025752466881,0.8855903768733996,1
0.388709201893491,0.4744186516164369,0.3689862527620118,0.22251543451312905,0.8651897806271114,0
0.5843651915244278,0.14948866360401059,0.664540345453183,0.12702205958794666,0.4593773366673044,1
0.8775973732633287,0.0917306505311225,0.7914631308029358,0.9446281715559679,0.29388684041235846,1
0.31365041166203134,0.5599911958258116,0.7115321478571272,0.6666605758781569,0.24364688509923316,1
0.5724902524292727,0.8829353520467256,0.7581110418466641,0.8641347801193553,0.24244078688968218,1
0.6776743339365494,0.3409057553216862,0.5198703159266124,0.6884601941445809,0.07932813590227272,1
0.38233121961395533,0.9073930963216007,0.6567262101427085,0.8207057416469135,0.041525997068305065,0
0.6239581323089608,0.8349173102985548,0.8941221019160518,0.43990276965284314,0.8453283785945778,1
0.053272419026028306,0.8682781971306447,0.17937868885644825,0.1029592358057797,0.0750625662038682,0
0.7832139511847459,0.3857693808325895,0.30589026658229423,0.7269145943188654,0.0081672116408118,1
0.3474868380746946,0.5421430271349262,0.12862095345742208,0.5030167739914139,0.7684514570591646,0
0.9851217278868247,0.6113562702559906,0.5586039822108666,0.9151896177155847,0.3612632122822359,1
0.8492527735380772,0.25870072243604414,0.2476008919907059,0.4694603301461525,0.7889640707179627,1
0.9728215032879383,0.28414909517296927,0.06714383556443893,0.7434996850851051,0.1772769679012125,0
0.7872478522548274,0.2059122901197974,0.3442152564505305,0.06992971645173596,0.0225027646560787,0
0.73749231778961,0.39450026253416826,0.35655520755816683,0.19275889834474536,0.6554488766210272,0
0.034370885054706424,0.4124808515721209,0.369739536503056,0.6872927682538924,0.5807635262516436,0
0.04102487486851503,0.6144197201708632,0.8418384751409865,0.4219552032453189,0.31364140333871926,0
0.6384491916917718,0.3098964518012922,0.23208107859303795,0.21452782654278235,0.5872121485115317,0
0.5264234296338594,0.6859367923552435,0.997097067766404,0.21049746246305978,0.005301853971798387,1
0.9870222267457885,0.08428318926057177,0.27856544081093315,0.1340941345440716,0.08835667939342728,1
0.6007961274669069,0.7342616554131186,0.509809793408397,0.8778347897385638,0.6766416199596947,1
0.7985413381389256,0.327975522492295,0.2508083717810101,0.4507067093766124,0.9919344222806759,0
0.8542103110096484,0.21744020963259636,0.3086346520083112,0.23954868107526206,0.14945873295487266,0
0.39678172369077025,0.0955118601553101,0.9262436270350584,0.824564341851631,0.6990440757165857,1
0.6282305052005118,0.8169515844207114,0.8428260793020818,0.921887967426873,0.1664245072378009,1
0.6140459396872598,0.452159257951235,0.7544417366663936,0.023066092339356303,0.3478815850842487,1
0.5432393034019004,0.15442065039504183,0.31050497136251365,0.1395681462092403,0.44952434284971954,0
0.10485807573790329,0.5634251532570236,0.39489912158808615,0.9702964760666025,0.7284558589340611,0
0.7914052823180276,0.11556808612279346,0.2688798101037334,0.05310921812626379,0.8035779326324947,0
0.6575213881484331,0.7263552821448627,0.3718390798635177,0.23242092042770324,0.8776032501929325,1
0.9223464986755974,0.9891980745919956,0.9489687869874599,0.9177727996620239,0.8506033247253786,1
0.5079215154978853,0.3046858476330815,0.20824326671484028,0.712685307661246,0.05267059979702371,0
0.7800526408349168,0.30990780236421167,0.32599730120649695,0.7913877274796638,0.10935880879132398,1
0.7570285157428405,0.8879752278065508,0.5595053663349743,0.8390115275630731,0.38046064137702407,1
0.3732335867762422,0.04275966209820503,0.4106845155027452,0.07617657544382228,0.688646121163972,0
0.8320617159014091,0.7789175360752203,0.44717131055969705,0.28455669401349637,0.39588375228597683,1
0.767242127438139,0.48235909938705124,0.503240007646823,0.7269383840506551,0.8867809329315133,1
0.7983061224579925,0.6983685502084097,0.2394845579971442,0.025246685309836647,0.48888428183385824,1
0.3009582225923976,0.29362817042468947,0.7082958326352354,0.06786652501235202,0.23860515298391527,0
0.831219789576642,0.9428632281731364,0.2651587490677939,0.22465905177668277,0.1277891664631856,0
0.8547245155396525,0.8246130588280535,0.9674328260090747,0.9892212135614046,0.3789117314064888,1
0.2691379495153795,0.5714429229488882,0.2691111573066116,0.29463292965480825,0.02936894194023465,0
0.9902628372105864,0.4446139555658539,0.07213170115176104,0.22171882852426517,0.920312602773657,0
0.07700457976538344,0.4692526069692037,0.44477886674584766,0.9042270979038849,0.34843254304516147,0
0.6084898870023214,0.6305120009288262,0.2503253660936774,0.6098257310534456,0.9126121734882408,1
0.052813319005684645,0.3645194585917315,0.07278028558580452,0.2659190977546936,0.6106563407734809,0
0.04366355346994977,0.43197060945598287,0.4809027484695382,0.2680752165025747,0.5485397385594699,0
0.38357631591260066,0.5106609797203939,0.24053752033928089,0.65420345317379,0.14917495663971092,0
0.7364446596797105,0.7864701024040305,0.7064762515147937,0.5605436360505974,0.650187440395516,1
0.02279587954147777,0.9888791652919346,0.17231966673662646,0.2521875668267809,0.656588403960777,0
0.33272665348143726,0.7494102263470971,0.19225397014498924,0.10003972271633754,0.7941261107385499,0
0.1444476634630244,0.6690359038808511,0.31187711606985025,0.8190077120144017,0.5158353741163159,0
0.11473649212838688,0.03518542320042961,0.7562942830304534,0.8574867178128922,0.6538544539213365,0
0.9375788863249529,0.9850813637170728,0.738313629350574,0.9346820392568821,0.6848111702533731,1
0.7632727231862614,0.2171631563308306,0.9124542406998633,0.6179005696926398,0.7051991283527616,1
0.5493150699638011,0.5128985861627211,0.590870666193728,0.09504966157678274,0.33738521124797793,1
0.00605405967840833,0.37822205241267937,0.3361679153340634,0.33029773953515773,0.328354373525531,0
0.4690614476765612,0.4242709496967545,0.35684004509976286,0.19413402012268144,0.3453793194187573,0
0.6253160055449338,0.9051499047378682,0.3346193805079718,0.81103616043648,0.43274082299042504,1
0.545411394575055,0.11688224419347026,0.01977811109951244,0.8981501478086439,0.33536055109805696,0
0.44354578817859125,0.4596352451916429,0.2513807005561245,0.6955635451050315,0.29351465064616233,0
0.08820679988338087,0.60267632019552,0.8220600727596828,0.3960320387956364,0.43991830197939075,1
0.5261939728182408,0.6547262146089239,0.6534723835055669,0.7406504221810072,0.6124458994251235,1
0.628276003486079,0.5544334962884803,0.7166614565213828,0.4318104559723934,0.25116703922071903,1
0.24309575272342054,0.046825232330913624,0.7868562461034107,0.26352437203350876,0.018639565775720124,0
0.32676386005088,0.5460775368788927,0.993270049283187,0.3142740523578129,0.47737350426436775,0
0.18754126616213962,0.09512062580196579,0.576509860430912,0.5548791062619346,0.5351668854757723,0
0.6216809572835814,0.6753293412628986,0.4326215233728419,0.621282736350501,0.24616644493282713,1
0.9087799420016707,0.49603204663117106,0.8608091671512084,0.9287676023643476,0.28520048227854355,1
0.7628081120009156,0.30653420795805475,0.2541607198606525,0.2819255689057325,0.5455124066487761,0
0.6529058618618724,0.8355115663938955,0.9840346991902061,0.3847372324519409,0.17287578432903994,1
0.0957687081602866,0.8785921694517917,0.4702177693492211,0.8700971115671433,0.4948915358155114,0
0.6157944319954353,0.8086312286892653,0.9194198020831339,0.3348060257433091,0.3985329956827135,1
0.526483399242506,0.23365795369709264,0.6536949460014905,0.7264388343654541,0.6889434572231322,1
0.4020890206866774,0.09923064923755698,0.7151430923904672,0.08425394684914345,0.4611994021361223,1
0.14610146824330605,0.6604208572630954,0.9722784764115685,0.3772859101674728,0.7015110913787335,1
0.13806128816869911,0.9012554212447812,0.4316538060543218,0.13976425805491732,0.714120784996527,0
0.6122978820262557,0.942558794202803,0.32649364244384915,0.1332379059405947,0.9163020429589299,1
0.745486667195983,0.2900493508916767,0.6221062456784463,0.513780931562288,0.3949064300622507,1
0.9246090166246065,0.5690504956015557,0.3739198060482303,0.13349053151749835,0.52126791486294,0
0.03240513899434072,0.6486108097607993,0.2644246574926128,0.7732838601582376,0.2395927701352104,0
0.10316949572377676,0.5290124472379429,0.07870323614939612,0.5965937165244293,0.2669693295582519,0
0.6312690416397121,0.09629259772524179,0.6415052897980528,0.9512380330534724,0.21708774098157968,1
0.32343467733498954,0.8680656778136181,0.9631027180853682,0.10111342917391253,0.1085595324136448,1
0.30474753510512465,0.5999605002092917,0.4246245027399933,0.7449363888637572,0.24718039820084026,1
0.0039381640273480345,0.297499422448522,0.3451274673369409,0.9476392745663096,0.8665852887422382,0
0.4031818291128283,0.013295727144006064,0.8166340682199178,0.518980104997769,0.6315630497975013,0
0.2674128741623272,0.7759137612168567,0.7251147306166082,0.141436413077495,0.30988841650178367,0
0.6591002795982043,0.597603383212892,0.42676838804302564,0.26886991480152367,0.8086944101780941,1
0.10525393467117439,0.8046224343919012,0.07311266086167356,0.3971770256433067,0.2977948867956951,0
0.29483991136281795,0.302057285775332,0.07527560122897792,0.5588274448877395,0.8878823453187638,0
0.7546560901673942,0.8522035568194307,0.20072066179695414,0.5262531469710153,0.20659161032942175,1
0.6013104975637348,0.3111182181462897,0.8095720768368301,0.4033779474876522,0.06610107090015394,1
0.4151595414298501,0.271746708616329,0.19832440562882736,0.9228514586597489,0.22713166062902657,0
0.5565375369410641,0.7290093841622849,0.8356237600978024,0.0012044723267432556,0.6300000694586688,1
0.9793591179256306,0.3220573104829335,0.32105526706153764,0.1363744878671158,0.7671780479418275,1
0.8417570525339028,0.01406945183269026,0.7222255633867795,0.24834980288936026,0.46305490987872255,0
0.001735715358813117,0.24387629390000665,0.49561003512447277,0.6437864191781988,0.38415547505995684,0
0.3817764498764783,0.17581854615096237,0.8669896891669696,0.8663620848619906,0.8568455205316778,0
0.7860787644126558,0.8082836929032047,0.06604001516037172,0.9988545079336113,0.4863507073903476,1
0.7844898879384844,0.7951606599630233,0.5231576715918994,0.26110312419679915,0.2248139066949304,1
0.4272247833548334,0.07526186743010876,0.5397495089763316,0.5064173694601642,0.22102834279093586,0
0.7462786750224764,0.9047682046903835,0.4654556763444143,0.10556030658691284,0.6789549397776024,1
0.6732896221173619,0.7032936614259911,0.6237476962452121,0.5066003244412407,0.342862831030615,1
0.9388772840021106,0.9368640915328247,0.9197088796710144,0.6954253977543745,0.44128336020125414,1
0.8310530359483201,0.10221980499440797,0.2292572683314481,0.16995453622295276,0.03695946880372658,0
0.7659613823465927,0.133887125556859,0.5749348991860648,0.44127226316092405,0.9553782685897877,1
0.7955969138722176,0.5431891395516422,0.2919201408925417,0.6986703168201468,0.5027514168345919,1
0.29590428226980037,0.9672610736768298,0.7179201720391262,0.34210330065217864,0.18921206622705888,1
0.8759401119868173,0.6526307975235551,0.3461662668984409,0.8892076354844465,0.45645487082145575,1
0.27030803834335104,0.8806178701447535,0.39911808909602287,0.4641786511792326,0.18383958874896045,0
0.8472756426387639,0.33322344324791586,0.6982619701449103,0.09748442850339567,0.3820483766958791,1
0.30174536197071344,0.9028103147980009,0.0209271267655039,0.5064985507896929,0.08063903594190747,0
0.9849096740096109,0.43658616936609296,0.8085277172278328,0.9635335817307725,0.4111979262755364,1
0.8779935532997291,0.18507825931683164,0.6846293440316429,0.20325587474892937,0.47418454511071906,1
0.016710896384266483,0.12254702844727083,0.12232028050975685,0.08852900664719887,0.7869479799732712,0
0.41336319460801685,0.4448146853274324,0.9926490289504287,0.8941040300076974,0.6206302150875186,1
0.6074053181875632,0.5254791489205426,0.9871061726529867,0.0007687472612897261,0.5736455271729026,1
0.786532953671439,0.7270873299663991,0.4149100901971431,0.10349934231985247,0.0854094246475865,1
0.5288637161931135,0.4618096278889128,0.17755514046542853,0.3888526046245333,0.894507466864241,0
0.03581709539223732,0.7828800919911805,0.5804403261785913,0.40628235012255964,0.7778030543373524,0
0.8219179236978802,0.4879114270966992,0.9016243257658,0.7129508575915554,0.37691744695973073,1
0.6074951086308649,0.9948386223478042,0.22334563561481668,0.47987013295648984,0.0060065802635660415,1
0.5520026230925518,0.28876178456545876,0.5634897317632518,0.7581190318917004,0.05694545676397278,0
0.26915885201239653,0.8702195116145731,0.3685638126229279,0.6659114388183097,0.14433963514024073,0
0.22425388083412612,0.8247961053576569,0.6991853545859459,0.38970555112108707,0.6456338791769571,1
0.7402090963850794,0.6576251042623571,0.41504506148358866,0.7604950654142558,0.44379873414332227,1
0.2759964437148241,0.7943251681411876,0.9879711709697879,0.4313508832297873,0.5369941409042387,1
0.13064795956109854,0.18079760659674216,0.24327384260310003,0.0989168652807334,0.6332630758478691,0
0.8048375944054854,0.32471754726448987,0.6257596587233952,0.11863008847321754,0.9729121093811385,1
0.16375050253075873,0.7592135259422149,0.7233171926356707,0.15566215789241222,0.19790234263839557,0
0.5160989321717369,0.3207557535212038,0.3713069413685919,0.163616333095851,0.3945156854820927,0
0.24976020484157468,0.1207080505623287,0.6861704826268404,0.5653114684835245,0.6005498512177997,1
0.010463322764103,0.728285496245594,0.36548777509935326,0.8170949006517029,0.5752551801736117,0
0.45704323017247395,0.5567538831430213,0.8043852939572723,0.7229152004474233,0.356654926375104,1
0.40914502397846464,0.3103536711986703,0.26247000869423376,0.3258327287392706,0.8757071308948923,0
0.3463371602576566,0.955873114781683,0.6704170436120628,0.09674007987944355,0.8979513727442392,1
0.5360666147544272,0.4179425131990899,0.48578980088812107,0.9535723894714233,0.527199328007641,0
0.4239453228726804,0.9863943512194217,0.5649078807641476,0.01150851299146849,0.353719557639373,1
0.39028229631708977,0.7387459302837474,0.6303271982132239,0.28350549482665033,0.768325080458589,1
0.9365284685443404,0.43572241755178354,0.5606328270744755,0.8503192274766093,0.3948030358199446,1
0.7159038735414731,0.790384654051292,0.9952467523555609,0.18436799262381787,0.9589208218401226,1
0.35685897610709116,0.6756754915554739,0.6721007121401608,0.6645912319957982,0.5277658399645487,1
0.847684600904699,0.1037601339485601,0.08968507238581369,0.9141094500771542,0.48348864389187163,0
0.5982834843203935,0.5784012709414181,0.5380002977812651,0.3276848804966892,0.4687731484818023,1
0.900301915804131,0.718158618212239,0.1546221651602424,0.773193462262011,0.5500270964889339,1
0.4129054224240356,0.8886171210751299,0.855231204358185,0.14615474539339812,0.03777638418778062,1
0.23960320099268884,0.0611758021244424,0.06516816614030263,0.3689920026240928,0.3233001916083099,0
0.16654320664469346,0.5175861068142147,0.06583353707685968,0.30057758085459463,0.31722642744539464,0
0.8975882246000428,0.9331124741643204,0.6089027529889137,0.6405539165748533,0.5796454712353437,1
0.8608383488163704,0.7770000333266297,0.08060331820760536,0.5374961354203239,0.5649392821280895,1
0.8902218559023538,0.20858826714237688,0.25042922305678705,0.08904961162208169,0.8287422752336279,0
0.9541858385573555,0.7610347140799342,0.5117092166938604,0.590652784598106,0.5750566944424572,1
0.887181805957358,0.7497707138152505,0.13824545564449697,0.40918989088343394,0.2920208181504007,0
0.19551037695569096,0.8067694918628956,0.40100760971346505,0.2743354351361599,0.17043761044877426,1
0.7155123499173415,0.9713448351787187,0.7619740742406149,0.42819022086182623,0.6111454460238943,1
0.7748182287330472,0.0463289626684672,0.19197648313471805,0.10326711793885579,0.4633635266554884,0
0.40870490762284517,0.6507806409295916,0.977595267069465,0.3776251425597258,0.00443585447255157,1
0.7500084994689216,0.3236275564213028,0.6543238739936603,0.3024097030284266,0.24577623279586647,1
0.9746829898545593,0.023730173470559057,0.45736280784698347,0.6820561963132586,0.8493073403679259,1
